Platform,Profiler,Benchmark Suite,Suite,Workload,benchmark_name,execution_time (microseconds),exp_name,peak_memory_kb (KB),read_freq (accesses/us),read_size,total_reads (count),total_reads_d,total_reads_i,total_writes (count),total_writes_d,total_writes_i,workingset_size (count),write_freq (accesses/us),write_size
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5634473981.900453,32,278929.0,1,1,131359.0,1,1,1640369.0,2653502747.2527475,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334922624.237141,32,538442.0,1,1,131293.0,1,1,2287036.0,1788538034.0017438,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7785431480.284422,32,385410.0,1,1,131282.0,1,1,1698473.0,2651947317.388494,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5621250000.0,32,278814.0,1,1,131078.0,1,1,1640394.0,2642701612.903226,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5633302359.405301,32,278871.0,1,1,131774.0,1,1,1640325.0,2661885908.209438,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7333451394.943331,32,538334.0,1,1,131293.0,1,1,2288073.0,1788538034.0017438,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7330705337.690632,32,538367.0,1,1,131035.0,1,1,2286518.0,1784245642.701525,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7333601242.371404,32,538345.0,1,1,131293.0,1,1,2286677.0,1788538034.0017438,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334350479.51177,32,538400.0,1,1,131748.0,1,1,2286488.0,1794736268.526591,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7332416085.440279,32,538258.0,1,1,131018.0,1,1,2286930.0,1784791848.299913,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5626452550.032279,32,278892.0,1,1,131389.0,1,1,1640282.0,2650681891.542931,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7763318020.63185,32,385309.0,1,1,131363.0,1,1,1698011.0,2646740006.447453,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7782181023.316062,32,384502.0,1,1,131274.0,1,1,1697106.0,2656938147.668394,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5639654754.204398,32,279005.0,1,1,131934.0,1,1,1640296.0,2666841849.9353166,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7286000908.540278,32,384934.0,1,1,131082.0,1,1,1698550.0,2481109933.373713,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7802805213.73057,32,385521.0,1,1,131383.0,1,1,1698365.0,2659144268.134715,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334323234.524848,32,538398.0,1,1,131211.0,1,1,2286350.0,1787420989.537925,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7792253236.2459545,32,385249.0,1,1,131304.0,1,1,1699270.0,2655825242.7184467,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7324404114.061819,32,538373.0,1,1,131590.0,1,1,2286899.0,1790242707.8798432,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334486704.446382,32,538410.0,1,1,131308.0,1,1,2286154.0,1788742371.4036617,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7746252417.7949705,32,384462.0,1,1,131365.0,1,1,1698030.0,2646780303.030303,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7779672330.097087,32,384627.0,1,1,131343.0,1,1,1699201.0,2656614077.669903,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334200632.083696,32,538389.0,1,1,131206.0,1,1,2286377.0,1787352877.070619,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5630309270.02584,32,278903.0,1,1,131363.0,1,1,1640157.0,2651869347.5452194,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7335603748.910201,32,538492.0,1,1,131832.0,1,1,2287027.0,1795880557.977332,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5619156995.486782,32,278890.0,1,1,131278.0,1,1,1641434.0,2645027401.6763377,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7790459034.974093,32,384911.0,1,1,131357.0,1,1,1698077.0,2658618037.564767,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5628452034.88372,32,278811.0,1,1,131078.0,1,1,1640526.0,2646115956.0723515,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7777851941.747573,32,384537.0,1,1,131342.0,1,1,1698907.0,2656593851.132686,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5633706367.16225,32,278891.0,1,1,131335.0,1,1,1640749.0,2653017937.9444084,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7776676337.84655,32,385972.0,1,1,131381.0,1,1,1697562.0,2647102675.693101,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5634958791.208792,32,278953.0,1,1,131282.0,1,1,1639920.0,2651947317.388494,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7752877495.170637,32,385287.0,1,1,131350.0,1,1,1699953.0,2643069864.777849,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7558581845.885938,32,555586.0,1,1,131787.0,1,1,2286112.0,1792922834.1314757,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7789814964.447317,32,385627.0,1,1,131845.0,1,1,1742741.0,2663320135.7466063,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5616019652.061856,32,278914.0,1,1,131282.0,1,1,1639976.0,2643403672.6804123,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334023539.668701,32,538376.0,1,1,131300.0,1,1,2286794.0,1788633391.4559722,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5632761966.364812,32,278664.0,1,1,131082.0,1,1,1640352.0,2649619987.0633893,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5639906957.9288025,32,278837.0,1,1,131667.0,1,1,1641583.0,2663167475.728155,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7761955645.16129,32,384993.0,1,1,131845.0,1,1,1698027.0,2658165322.580645,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7331304466.230937,32,538411.0,1,1,131229.0,1,1,2286439.0,1786887254.9019608,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7331345315.9041395,32,538414.0,1,1,131242.0,1,1,2286804.0,1787064270.1525054,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5635100193.923723,32,278960.0,1,1,131908.0,1,1,1641683.0,2664592760.1809955,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5410575729.360646,32,278926.0,1,1,131278.0,1,1,1640343.0,2546516139.044072,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7329765795.206971,32,538298.0,1,1,131293.0,1,1,2286795.0,1787758714.5969498,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7743721828.718609,32,384832.0,1,1,131082.0,1,1,1697363.0,2637677076.6258855,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7782099514.563107,32,384747.0,1,1,131366.0,1,1,1699510.0,2657079288.02589,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7333628487.358326,32,538347.0,1,1,131603.0,1,1,2286539.0,1792761006.9747167,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5634110374.919199,32,278911.0,1,1,131574.0,1,1,1640276.0,2657845830.6399484,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7783171521.035599,32,384800.0,1,1,131274.0,1,1,1697959.0,2655218446.6019416,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7785717173.350581,32,385175.0,1,1,131842.0,1,1,1697513.0,2664982212.1604137,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7643154954.663213,32,377633.0,1,1,131310.0,1,1,1698536.0,2657666774.611399,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7797451456.310679,32,385506.0,1,1,131342.0,1,1,1697083.0,2656593851.132686,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7788389967.63754,32,385058.0,1,1,131709.0,1,1,1697511.0,2664016990.291262,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7327049760.452961,32,538333.0,1,1,131283.0,1,1,2286930.0,1786843967.7700348,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5620607672.469375,32,278962.0,1,1,131845.0,1,1,1640341.0,2656451482.914249,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7333737467.306016,32,538355.0,1,1,131293.0,1,1,2286738.0,1788538034.0017438,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7740109223.300971,32,382671.0,1,1,131275.0,1,1,1694606.0,2655238673.1391587,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5638886642.949547,32,278967.0,1,1,131880.0,1,1,1640400.0,2665750323.415265,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5637815329.88357,32,278914.0,1,1,131357.0,1,1,1640261.0,2655178686.934023,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5635059793.148028,32,278958.0,1,1,131409.0,1,1,1640510.0,2654512766.6451197,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5630410206.718346,32,278908.0,1,1,131273.0,1,1,1641677.0,2650052487.0801034,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7329793028.32244,32,538300.0,1,1,131337.0,1,1,2286246.0,1788357843.137255,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5637229139.715394,32,278885.0,1,1,131278.0,1,1,1640354.0,2653581824.0620956,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5625968366.688187,32,278868.0,1,1,131099.0,1,1,1640236.0,2644831342.801808,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5638260025.87322,32,278936.0,1,1,131347.0,1,1,1640631.0,2654976552.393273,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7796055825.242719,32,385437.0,1,1,131754.0,1,1,1698989.0,2664927184.466019,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7772912629.198966,32,385039.0,1,1,131365.0,1,1,1697639.0,2651909722.2222223,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5637977037.5161705,32,278922.0,1,1,131359.0,1,1,1641262.0,2655219113.842173,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7334595684.394072,32,538418.0,1,1,131278.0,1,1,2287934.0,1788333696.5998256,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5636764230.271668,32,278862.0,1,1,131099.0,1,1,1640069.0,2649963615.782665,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7754536290.32258,32,384625.0,1,1,131409.0,1,1,1698168.0,2649375000.0,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7782180420.711974,32,384751.0,1,1,131347.0,1,1,1698642.0,2656694983.8187704,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7333015475.152572,32,538302.0,1,1,131598.0,1,1,2286972.0,1792692894.5074108,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7801314724.919094,32,385697.0,1,1,131082.0,1,1,1697684.0,2651334951.4563107,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7327839176.8292675,32,538391.0,1,1,131817.0,1,1,2287989.0,1794112042.6829267,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step3_kernel,,NsightComputeProfilers,,7330296840.958606,32,538337.0,1,1,131213.0,1,1,2288176.0,1786669389.9782135,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step1_kernel,,NsightComputeProfilers,,5642192556.634304,32,278950.0,1,1,131846.0,1,1,1640387.0,2666788025.8899674,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7750241779.497098,32,384660.0,1,1,131845.0,1,1,1697617.0,2656451482.914249,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O2,fdtd_step2_kernel,,NsightComputeProfilers,,7802076586.787565,32,385485.0,1,1,131343.0,1,1,1697865.0,2658334682.642487,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,4127174424.0714617,32,280912.0,1,1,131082.0,1,1,1641487.0,1925863892.80677,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5687358688.630491,32,281729.0,1,1,131078.0,1,1,1640391.0,2646115956.0723515,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,5751860367.892976,32,550338.0,1,1,131603.0,1,1,2285706.0,1375449414.715719,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7319116847.826087,32,538687.0,1,1,131206.0,1,1,2287635.0,1782690217.3913043,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,4253751830.1610537,32,278910.0,1,1,131343.0,1,1,1641600.0,2003157027.8184478,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,5677587126.600285,32,383169.0,1,1,131837.0,1,1,1693271.0,1953488027.5011854,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7377506538.796862,32,541568.0,1,1,131639.0,1,1,2285703.0,1793251416.73932,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5649316785.252263,32,279483.0,1,1,131847.0,1,1,1642282.0,2665083279.430789,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7314971751.412429,32,538616.0,1,1,131837.0,1,1,2282366.0,1790485115.1673186,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,5458326573.653472,32,538322.0,1,1,131014.0,1,1,2285926.0,1328419046.073978,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,5563429368.02974,32,383120.0,1,1,131282.0,1,1,1695122.0,1906395213.754647,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7327485300.522648,32,538365.0,1,1,131209.0,1,1,2287746.0,1785836781.3588848,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7328900805.749128,32,538469.0,1,1,131599.0,1,1,2285187.0,1791144925.958188,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7328567538.126362,32,538210.0,1,1,131126.0,1,1,2282427.0,1785484749.4553378,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5620294401.544401,32,279486.0,1,1,131078.0,1,1,1643219.0,2635899292.149292,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7320849651.871193,32,538346.0,1,1,131014.0,1,1,2289201.0,1781630765.883377,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,4133238501.659554,32,278944.0,1,1,131286.0,1,1,1640085.0,1945323613.086771,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,4139935988.620199,32,279396.0,1,1,131343.0,1,1,1640055.0,1946168207.6813655,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,5667917060.491493,32,383786.0,1,1,131654.0,1,1,1697103.0,1944323015.1228733,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,5884152334.152334,32,383176.0,1,1,131359.0,1,1,1696391.0,2017183660.933661,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5616212194.337194,32,279283.0,1,1,131830.0,1,1,1649485.0,2651021557.2715573,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7266657667.386609,32,538314.0,1,1,131014.0,1,1,2284956.0,1768547516.1987042,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7436093750.0,32,380728.0,1,1,131078.0,1,1,1697584.0,2560117187.5,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5635780038.759689,32,279174.0,1,1,131270.0,1,1,1639921.0,2649991925.0645995,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5639391979.301423,32,278992.0,1,1,131295.0,1,1,1640011.0,2653925452.781371,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,5397387311.517485,32,538357.0,1,1,131206.0,1,1,2284337.0,1315427494.3856273,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7332638888.888888,32,538509.0,1,1,131294.0,1,1,2287616.0,1787772331.154684,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7322699086.1618805,32,538482.0,1,1,131603.0,1,1,2284379.0,1789640448.2158399,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,5643844379.194632,32,538197.0,1,1,131018.0,1,1,2298390.0,1373930369.1275167,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7329139433.551198,32,538252.0,1,1,131014.0,1,1,2284302.0,1783959694.9891067,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5632852874.677002,32,279029.0,1,1,131078.0,1,1,1640334.0,2646115956.0723515,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7188587935.174069,32,383238.0,1,1,131397.0,1,1,1695155.0,2464679621.8487396,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7740808823.529412,32,383201.0,1,1,131846.0,1,1,1696566.0,2663340336.134454,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,4861890668.523677,32,279267.0,1,1,131275.0,1,1,1641772.0,2285428272.9805017,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7639776034.928848,32,377955.0,1,1,131078.0,1,1,1697597.0,2649539133.247089,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,6741304806.070827,32,383769.0,1,1,131282.0,1,1,1696431.0,2306105958.4035974,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7339025054.46623,32,538978.0,1,1,131217.0,1,1,2284788.0,1786723856.2091503,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7743576276.664512,32,383338.0,1,1,131078.0,1,1,1695746.0,2647826438.267615,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,7333587287.766651,32,539048.0,1,1,131213.0,1,1,2285762.0,1785113735.306922,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,5492345482.713634,32,538865.0,1,1,131701.0,1,1,2298120.0,1342353636.6601436,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7722016129.032258,32,383012.0,1,1,131363.0,1,1,1695694.0,2648447580.645161,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step2_kernel,,NsightComputeProfilers,,7726875000.0,32,383253.0,1,1,131667.0,1,1,1699027.0,2654576612.903226,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step3_kernel,,NsightComputeProfilers,,6881071063.394683,32,538375.0,1,1,131217.0,1,1,2285367.0,1677108895.7055216,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,FDTD-2D/flag_O3,fdtd_step1_kernel,,NsightComputeProfilers,,5634473981.900453,32,278929.0,1,1,131356.0,1,1,1642081.0,2653442146.089205,32
